3.973530e+01, -8.820162e+00, -71.516

3.973530e+01, -8.820165e+00, -70.734

3.973529e+01, -8.820170e+00, -69.162

3.973529e+01, -8.820177e+00, -67.139

3.973529e+01, -8.820182e+00, -71.528

3.973529e+01, -8.820188e+00, -73.492

3.973528e+01, -8.820193e+00, -71.075

3.973528e+01, -8.820195e+00, -73.353

3.973528e+01, -8.820200e+00, -68.556

3.973528e+01, -8.820207e+00, -74.234

3.973527e+01, -8.820212e+00, -75.909

3.973527e+01, -8.820217e+00, -69.018

3.973527e+01, -8.820220e+00, -68.164

3.973526e+01, -8.820227e+00, -69.76

3.973526e+01, -8.820233e+00, -66.078

3.973526e+01, -8.820243e+00, -69.86

3.973526e+01, -8.820248e+00, -68.242

3.973526e+01, -8.820252e+00, -68.657

3.973526e+01, -8.820253e+00, -73.588

3.973525e+01, -8.820265e+00, -67.063

3.973525e+01, -8.820273e+00, -67.188

3.973524e+01, -8.820278e+00, -69.456

3.973524e+01, -8.820287e+00, -75.29

3.973523e+01, -8.820298e+00, -65.582

3.973523e+01, -8.820310e+00, -68.461

3.973522e+01, -8.820320e+00, -70.099

3.973521e+01, -8.820332e+00, -65.592

3.973521e+01, -8.820342e+00, -67.175

3.973521e+01, -8.820352e+00, -71.322

3.973520e+01, -8.820363e+00, -65.975

3.973519e+01, -8.820375e+00, -69.259

3.973518e+01, -8.820387e+00, -73.137

3.973517e+01, -8.820397e+00, -71.576

3.973517e+01, -8.820403e+00, -66.675

3.973516e+01, -8.820413e+00, -78.067

3.973516e+01, -8.820418e+00, -71.421

3.973515e+01, -8.820428e+00, -74.323

3.973515e+01, -8.820440e+00, -73.227

3.973514e+01, -8.820450e+00, -79.888

3.973514e+01, -8.820458e+00, -80.639

3.973513e+01, -8.820468e+00, -88.242

3.973513e+01, -8.820478e+00, -81.081

3.973512e+01, -8.820490e+00, -79.627

3.973512e+01, -8.820498e+00, -74.045

3.973511e+01, -8.820507e+00, -77.004

3.973510e+01, -8.820517e+00, -75.29

3.973510e+01, -8.820530e+00, -84.271

3.973509e+01, -8.820543e+00, -77.48

3.973508e+01, -8.820552e+00, -79.701

3.973508e+01, -8.820562e+00, -78.491

3.973507e+01, -8.820572e+00, -78.394

3.973506e+01, -8.820577e+00, -79.47

3.973506e+01, -8.820585e+00, -79.961

3.973506e+01, -8.820593e+00, -85.358

3.973506e+01, -8.820602e+00, -80.931

3.973506e+01, -8.820608e+00, -85.697

3.973505e+01, -8.820618e+00, -87.369

3.973504e+01, -8.820633e+00, -83.536

3.973503e+01, -8.820645e+00, -86.239

3.973502e+01, -8.820653e+00, -73.747

3.973499e+01, -8.820673e+00, -74.454

3.973497e+01, -8.820680e+00, -78.139

3.973495e+01, -8.820685e+00, -78.176

3.973494e+01, -8.820685e+00, -74.69

3.973494e+01, -8.820683e+00, -73.863

3.973493e+01, -8.820678e+00, -80.584

3.973493e+01, -8.820673e+00, -72.646

3.973492e+01, -8.820667e+00, -75.015

3.973492e+01, -8.820658e+00, -74.762

3.973492e+01, -8.820648e+00, -77.627

3.973492e+01, -8.820638e+00, -82.22

3.973492e+01, -8.820628e+00, -83.894

3.973492e+01, -8.820617e+00, -83.056

3.973492e+01, -8.820605e+00, -75.873

3.973492e+01, -8.820595e+00, -88.546

3.973493e+01, -8.820582e+00, -77.261

3.973492e+01, -8.820563e+00, -76.28

3.973492e+01, -8.820545e+00, -73.791

3.973493e+01, -8.820528e+00, -73.938

3.973491e+01, -8.820492e+00, -82.784

3.973491e+01, -8.820477e+00, -73.417

3.973491e+01, -8.820460e+00, -74.096

3.973491e+01, -8.820448e+00, -74.02

3.973491e+01, -8.820438e+00, -74.801

3.973491e+01, -8.820432e+00, -76.982

3.973492e+01, -8.820418e+00, -76.673

3.973492e+01, -8.820403e+00, -70.153

3.973493e+01, -8.820388e+00, -65.885

3.973494e+01, -8.820375e+00, -72.175

3.973495e+01, -8.820367e+00, -76.08

3.973496e+01, -8.820360e+00, -69.862

3.973497e+01, -8.820348e+00, -79.904

3.973497e+01, -8.820335e+00, -67.744

3.973498e+01, -8.820325e+00, -68.617

3.973499e+01, -8.820315e+00, -74.593

3.973500e+01, -8.820303e+00, -70.074

3.973501e+01, -8.820292e+00, -68.989

3.973502e+01, -8.820280e+00, -71.606

3.973503e+01, -8.820273e+00, -74.784

3.973505e+01, -8.820265e+00, -71.896

3.973506e+01, -8.820255e+00, -70.018

3.973507e+01, -8.820242e+00, -68.504

3.973508e+01, -8.820230e+00, -73.669

3.973509e+01, -8.820218e+00, -78.173

3.973511e+01, -8.820207e+00, -83.438

3.973512e+01, -8.820198e+00, -76.163

3.973514e+01, -8.820187e+00, -75.586

3.973515e+01, -8.820175e+00, -70.349

3.973516e+01, -8.820162e+00, -76.792

3.973517e+01, -8.820148e+00, -78.595

3.973517e+01, -8.820138e+00, -78.453

3.973518e+01, -8.820127e+00, -74.227

3.973519e+01, -8.820117e+00, -75.217

3.973520e+01, -8.820107e+00, -81.49

3.973521e+01, -8.820098e+00, -81.485

3.973523e+01, -8.820088e+00, -88.348

3.973524e+01, -8.820078e+00, -82.608

3.973525e+01, -8.820067e+00, -83.622

3.973526e+01, -8.820057e+00, -89.795

3.973528e+01, -8.820048e+00, -80.373

3.973529e+01, -8.820038e+00, -78.593

3.973530e+01, -8.820025e+00, -76.908

3.973531e+01, -8.820003e+00, -81.408

3.973532e+01, -8.819995e+00, -77.652

3.973533e+01, -8.819992e+00, -80.049

3.973535e+01, -8.819992e+00, -85.382

3.973535e+01, -8.819995e+00, -85.437

3.973536e+01, -8.820002e+00, -85.435

3.973536e+01, -8.820015e+00, -83.616

3.973536e+01, -8.820028e+00, -86.167

3.973537e+01, -8.820040e+00, -84.431

3.973536e+01, -8.820053e+00, -87.014

3.973536e+01, -8.820067e+00, -88.015

3.973536e+01, -8.820085e+00, -91.289

3.973537e+01, -8.820098e+00, -87.545

3.973537e+01, -8.820110e+00, -92.584

3.973537e+01, -8.820123e+00, -78.493

3.973537e+01, -8.820138e+00, -87.582

3.973537e+01, -8.820148e+00, -95.375

3.973537e+01, -8.820162e+00, -81.137

3.973538e+01, -8.820172e+00, -89.625

3.973536e+01, -8.820182e+00, -87.829

3.973535e+01, -8.820192e+00, -81.404

3.973535e+01, -8.820203e+00, -86.184

3.973534e+01, -8.820220e+00, -87.994

3.973533e+01, -8.820233e+00, -87.938

3.973533e+01, -8.820247e+00, -78.731

3.973532e+01, -8.820262e+00, -81.388

3.973531e+01, -8.820280e+00, -80.944

3.973530e+01, -8.820298e+00, -80.306

3.973529e+01, -8.820312e+00, -80.903

3.973529e+01, -8.820330e+00, -85.041

3.973528e+01, -8.820347e+00, -79.759

3.973528e+01, -8.820367e+00, -74.045

3.973528e+01, -8.820375e+00, -80.218

3.973527e+01, -8.820382e+00, -94.062

3.973527e+01, -8.820387e+00, -77.451

3.973527e+01, -8.820393e+00, -74.038

3.973526e+01, -8.820392e+00, -78.358

3.973526e+01, -8.820410e+00, -71.797

3.973525e+01, -8.820425e+00, -73.05

3.973523e+01, -8.820442e+00, -73.848

3.973522e+01, -8.820462e+00, -70.66

3.973521e+01, -8.820473e+00, -65.928

3.973521e+01, -8.820485e+00, -62.518

3.973520e+01, -8.820502e+00, -58.428

3.973520e+01, -8.820510e+00, -70.503

3.973520e+01, -8.820518e+00, -68.97

3.973520e+01, -8.820523e+00, -71.712

3.973521e+01, -8.820528e+00, -80.878

3.973521e+01, -8.820532e+00, -82.445

3.973521e+01, -8.820535e+00, -77.624

3.973521e+01, -8.820540e+00, -70.893

3.973521e+01, -8.820542e+00, -64.634

3.973519e+01, -8.820557e+00, -64.043

3.973519e+01, -8.820563e+00, -59.653

3.973517e+01, -8.820565e+00, -63.602

3.973517e+01, -8.820583e+00, -72.885

3.973517e+01, -8.820590e+00, -68.791

3.973516e+01, -8.820590e+00, -71.156

3.973516e+01, -8.820598e+00, -82.972

3.973516e+01, -8.820607e+00, -75.977

3.973516e+01, -8.820615e+00, -73.816

3.973517e+01, -8.820622e+00, -72.989

3.973517e+01, -8.820630e+00, -76.282

3.973517e+01, -8.820645e+00, -73.989

3.973517e+01, -8.820653e+00, -72.227

3.973516e+01, -8.820663e+00, -70.757

3.973515e+01, -8.820673e+00, -79.663

3.973515e+01, -8.820682e+00, -84.232

3.973515e+01, -8.820690e+00, -77.237

3.973514e+01, -8.820700e+00, -82.886

3.973513e+01, -8.820707e+00, -74.067

3.973512e+01, -8.820712e+00, -75.85

3.973512e+01, -8.820720e+00, -78.362

3.973511e+01, -8.820727e+00, -84.453

3.973511e+01, -8.820743e+00, -78.159

3.973510e+01, -8.820753e+00, -86.071

3.973510e+01, -8.820762e+00, -85.733

3.973509e+01, -8.820767e+00, -89.016

3.973508e+01, -8.820772e+00, -89.916

3.973508e+01, -8.820780e+00, -89.82

3.973508e+01, -8.820787e+00, -84.605

3.973508e+01, -8.820797e+00, -90.7

3.973507e+01, -8.820808e+00, -82.927

3.973507e+01, -8.820825e+00, -88.174

3.973507e+01, -8.820838e+00, -94.27

3.973506e+01, -8.820848e+00, -86.392

3.973506e+01, -8.820855e+00, -85.598

3.973506e+01, -8.820857e+00, -89.208

3.973506e+01, -8.820857e+00, -83.251

3.973506e+01, -8.820858e+00, -90.298

3.973506e+01, -8.820862e+00, -86.539

3.973506e+01, -8.820862e+00, -90.248

3.973505e+01, -8.820862e+00, -84.324

3.973505e+01, -8.820863e+00, -85.171

3.973505e+01, -8.820865e+00, -95.908

3.973504e+01, -8.820868e+00, -83.914

3.973503e+01, -8.820872e+00, -88.122

3.973503e+01, -8.820873e+00, -87.717

3.973502e+01, -8.820870e+00, -84.654

3.973501e+01, -8.820868e+00, -83.258

3.973501e+01, -8.820868e+00, -91.321

3.973500e+01, -8.820867e+00, -82.774

3.973499e+01, -8.820868e+00, -81.838

3.973499e+01, -8.820870e+00, -81.767

3.973497e+01, -8.820873e+00, -85.03

3.973497e+01, -8.820877e+00, -90.375

3.973495e+01, -8.820878e+00, -84.198

3.973495e+01, -8.820878e+00, -89.098

3.973494e+01, -8.820882e+00, -85.767

3.973493e+01, -8.820882e+00, -81.501

3.973492e+01, -8.820885e+00, -84.499

3.973491e+01, -8.820882e+00, -91.094

3.973490e+01, -8.820877e+00, -86.298

3.973489e+01, -8.820870e+00, -81.673

3.973487e+01, -8.820875e+00, -86.248

3.973486e+01, -8.820875e+00, -94.71

3.973484e+01, -8.820873e+00, -84.729

3.973483e+01, -8.820873e+00, -84.352

3.973482e+01, -8.820878e+00, -90.047

3.973481e+01, -8.820880e+00, -88.979

3.973480e+01, -8.820878e+00, -89.073

3.973478e+01, -8.820882e+00, -86.801

3.973477e+01, -8.820888e+00, -89.109

3.973476e+01, -8.820892e+00, -82.314

3.973475e+01, -8.820898e+00, -98.196

3.973474e+01, -8.820902e+00, -92.65

3.973473e+01, -8.820908e+00, -84.631

3.973472e+01, -8.820918e+00, -92.957

3.973470e+01, -8.820927e+00, -94.382

3.973469e+01, -8.820933e+00, -90.161

3.973468e+01, -8.820940e+00, -91.463

3.973467e+01, -8.820945e+00, -89.5

3.973470e+01, -8.820950e+00, -92.583

3.973472e+01, -8.820953e+00, -94.065

3.973471e+01, -8.820960e+00, -90.148

3.973470e+01, -8.820967e+00, -90.019

3.973469e+01, -8.820972e+00, -84.559

3.973469e+01, -8.820975e+00, -94.308

3.973468e+01, -8.820975e+00, -78.645

3.973468e+01, -8.820973e+00, -79.731

3.973468e+01, -8.820958e+00, -81.304

3.973468e+01, -8.820957e+00, -79.621

3.973468e+01, -8.820945e+00, -87.434

3.973468e+01, -8.820935e+00, -81.316

3.973468e+01, -8.820932e+00, -81.006

3.973467e+01, -8.820927e+00, -80.282

3.973466e+01, -8.820920e+00, -82.038

3.973466e+01, -8.820912e+00, -84.042

3.973466e+01, -8.820905e+00, -89.092

3.973465e+01, -8.820898e+00, -88.762

3.973465e+01, -8.820888e+00, -89.36

3.973466e+01, -8.820875e+00, -88.566

3.973466e+01, -8.820867e+00, -87.777

3.973466e+01, -8.820855e+00, -79.774

3.973466e+01, -8.820840e+00, -86.176

3.973466e+01, -8.820828e+00, -78.454

3.973466e+01, -8.820815e+00, -84.982

3.973466e+01, -8.820807e+00, -77.116

3.973466e+01, -8.820798e+00, -76.82

3.973466e+01, -8.820790e+00, -80.336

3.973466e+01, -8.820782e+00, -79.177

3.973465e+01, -8.820765e+00, -76.741

3.973467e+01, -8.820740e+00, -79.173

3.973466e+01, -8.820725e+00, -78.868

3.973467e+01, -8.820712e+00, -80.929

3.973467e+01, -8.820698e+00, -79.76

3.973468e+01, -8.820687e+00, -79.873

3.973468e+01, -8.820675e+00, -81.63

3.973468e+01, -8.820663e+00, -79.242

3.973470e+01, -8.820657e+00, -80.728

3.973472e+01, -8.820648e+00, -79.592

3.973473e+01, -8.820637e+00, -80.099

3.973474e+01, -8.820627e+00, -83.127

3.973474e+01, -8.820617e+00, -79.155

3.973474e+01, -8.820603e+00, -82.753

3.973474e+01, -8.820595e+00, -73.9

3.973474e+01, -8.820587e+00, -82.26

3.973475e+01, -8.820582e+00, -85.101

3.973474e+01, -8.820573e+00, -79.114

3.973474e+01, -8.820570e+00, -83.435

3.973474e+01, -8.820568e+00, -80.276

3.973475e+01, -8.820567e+00, -82.551

3.973476e+01, -8.820567e+00, -75.838

3.973478e+01, -8.820568e+00, -70.268

3.973478e+01, -8.820562e+00, -68.858

3.973479e+01, -8.820553e+00, -70.798

3.973480e+01, -8.820545e+00, -69.557

3.973481e+01, -8.820537e+00, -69.138

3.973481e+01, -8.820528e+00, -79.296

3.973482e+01, -8.820520e+00, -74.119

3.973483e+01, -8.820505e+00, -69.794

3.973484e+01, -8.820493e+00, -69.863

3.973484e+01, -8.820480e+00, -74.125

3.973485e+01, -8.820468e+00, -77.643

3.973486e+01, -8.820457e+00, -70.45

3.973486e+01, -8.820450e+00, -73.899

3.973487e+01, -8.820442e+00, -80.596

3.973488e+01, -8.820433e+00, -73.032

3.973488e+01, -8.820428e+00, -71.641

3.973488e+01, -8.820418e+00, -69.813

3.973489e+01, -8.820408e+00, -78.756

3.973489e+01, -8.820400e+00, -76.884

3.973489e+01, -8.820392e+00, -67.466

3.973489e+01, -8.820382e+00, -71.396

3.973490e+01, -8.820373e+00, -72.811

3.973490e+01, -8.820365e+00, -66.094

3.973491e+01, -8.820358e+00, -69.229

3.973491e+01, -8.820350e+00, -65.061

3.973492e+01, -8.820342e+00, -78.492

3.973494e+01, -8.820342e+00, -74.756

3.973495e+01, -8.820337e+00, -68.827

3.973495e+01, -8.820328e+00, -74.324

3.973496e+01, -8.820320e+00, -69.853

3.973497e+01, -8.820315e+00, -73.708

3.973499e+01, -8.820310e+00, -68.021

3.973502e+01, -8.820303e+00, -75.018

3.973505e+01, -8.820297e+00, -77.739

3.973507e+01, -8.820292e+00, -75.083

3.973512e+01, -8.820292e+00, -72.676

3.973513e+01, -8.820283e+00, -78.361

3.973513e+01, -8.820273e+00, -72.141

3.973514e+01, -8.820263e+00, -71.887

3.973513e+01, -8.820243e+00, -77.683

3.973513e+01, -8.820225e+00, -75.202

3.973514e+01, -8.820212e+00, -79.552

3.973515e+01, -8.820198e+00, -76.769

3.973515e+01, -8.820185e+00, -82.923

3.973516e+01, -8.820177e+00, -74.966

3.973517e+01, -8.820168e+00, -74.719

3.973517e+01, -8.820155e+00, -73.585

3.973518e+01, -8.820143e+00, -76.227

3.973519e+01, -8.820132e+00, -70.924

3.973520e+01, -8.820120e+00, -69.043

3.973520e+01, -8.820110e+00, -73.811

3.973519e+01, -8.820098e+00, -74.258

3.973519e+01, -8.820087e+00, -80.182

3.973518e+01, -8.820073e+00, -78.193

3.973517e+01, -8.820063e+00, -73.558

3.973516e+01, -8.820053e+00, -77.867

3.973515e+01, -8.820048e+00, -78.698

3.973514e+01, -8.820045e+00, -79.385

3.973513e+01, -8.820038e+00, -81.361

3.973512e+01, -8.820035e+00, -78.324

3.973512e+01, -8.820030e+00, -87.595

3.973511e+01, -8.820028e+00, -84.042

3.973510e+01, -8.820028e+00, -81.911

3.973510e+01, -8.820027e+00, -78.396

3.973509e+01, -8.820027e+00, -76.134

3.973508e+01, -8.820030e+00, -78.093

3.973507e+01, -8.820033e+00, -78.495

3.973506e+01, -8.820043e+00, -84.471

3.973506e+01, -8.820057e+00, -81.948

3.973506e+01, -8.820067e+00, -78.848

3.973505e+01, -8.820078e+00, -78.504

3.973505e+01, -8.820092e+00, -79.864

3.973505e+01, -8.820102e+00, -79.513

3.973506e+01, -8.820105e+00, -78.365

3.973506e+01, -8.820113e+00, -80.518

3.973506e+01, -8.820122e+00, -80.729

3.973506e+01, -8.820128e+00, -85.52

3.973504e+01, -8.820128e+00, -78.66

3.973504e+01, -8.820125e+00, -89.079

3.973504e+01, -8.820120e+00, -78.839

3.973504e+01, -8.820108e+00, -89.176

3.973503e+01, -8.820103e+00, -85.261

3.973501e+01, -8.820098e+00, -93.822

3.973500e+01, -8.820093e+00, -93.947

3.973499e+01, -8.820092e+00, -92.93

3.973498e+01, -8.820093e+00, -95.047

3.973497e+01, -8.820098e+00, -99.184

3.973497e+01, -8.820102e+00, -95.736

3.973497e+01, -8.820097e+00, -94.216

3.973496e+01, -8.820092e+00, -93.284

3.973496e+01, -8.820085e+00, -83.961

3.973496e+01, -8.820080e+00, -74.842

3.973496e+01, -8.820080e+00, -75.546

3.973496e+01, -8.820075e+00, -76.243

3.973497e+01, -8.820062e+00, -74.608

3.973497e+01, -8.820052e+00, -77.159

3.973497e+01, -8.820043e+00, -80.089

3.973497e+01, -8.820048e+00, -75.487

3.973498e+01, -8.820055e+00, -84.737

3.973499e+01, -8.820063e+00, -82.664

3.973499e+01, -8.820065e+00, -84.82

3.973500e+01, -8.820062e+00, -83.937

3.973501e+01, -8.820052e+00, -84.857

3.973502e+01, -8.820045e+00, -82.318

3.973503e+01, -8.820040e+00, -86.051

3.973505e+01, -8.820032e+00, -94.417

3.973506e+01, -8.820020e+00, -79.941

3.973507e+01, -8.820005e+00, -82.673

3.973508e+01, -8.819988e+00, -83.068

3.973509e+01, -8.819975e+00, -81.406

3.973510e+01, -8.819963e+00, -81.248

3.973511e+01, -8.819950e+00, -81.173

3.973512e+01, -8.819935e+00, -80.368

3.973513e+01, -8.819920e+00, -79.032

3.973513e+01, -8.819907e+00, -82.419

3.973514e+01, -8.819898e+00, -87.412

3.973515e+01, -8.819892e+00, -94.127

3.973516e+01, -8.819883e+00, -79.779

3.973517e+01, -8.819873e+00, -83.45

3.973518e+01, -8.819865e+00, -81.807

3.973519e+01, -8.819858e+00, -80.773

3.973520e+01, -8.819853e+00, -80.978

3.973520e+01, -8.819848e+00, -81.546

3.973521e+01, -8.819842e+00, -77.786

3.973522e+01, -8.819837e+00, -75.541

3.973523e+01, -8.819830e+00, -85.203

3.973524e+01, -8.819822e+00, -89.637

3.973525e+01, -8.819812e+00, -88.562

3.973526e+01, -8.819805e+00, -82.503

3.973527e+01, -8.819800e+00, -85.069

3.973528e+01, -8.819795e+00, -86.16

3.973529e+01, -8.819790e+00, -86.531

3.973530e+01, -8.819785e+00, -84.643

3.973531e+01, -8.819775e+00, -83.351

3.973533e+01, -8.819770e+00, -84.417

3.973533e+01, -8.819767e+00, -99.936

3.973535e+01, -8.819767e+00, -81.78

3.973536e+01, -8.819770e+00, -85.82

3.973536e+01, -8.819773e+00, -86.691

3.973537e+01, -8.819775e+00, -86.655

3.973537e+01, -8.819773e+00, -86.464

3.973538e+01, -8.819777e+00, -88.678

3.973539e+01, -8.819778e+00, -96.448

3.973540e+01, -8.819780e+00, -95.348

3.973542e+01, -8.819783e+00, -93.236

3.973543e+01, -8.819790e+00, -92.576

3.973544e+01, -8.819793e+00, -100.26

3.973546e+01, -8.819797e+00, -89.077

3.973548e+01, -8.819798e+00, -96.58

3.973549e+01, -8.819798e+00, -100.03

3.973550e+01, -8.819802e+00, -93.579

3.973551e+01, -8.819807e+00, -96.555

3.973552e+01, -8.819810e+00, -102.49

3.973553e+01, -8.819810e+00, -100.16

3.973554e+01, -8.819808e+00, -98.648

3.973555e+01, -8.819807e+00, -89.931

3.973555e+01, -8.819808e+00, -93.183

3.973556e+01, -8.819817e+00, -102.61

3.973557e+01, -8.819823e+00, -93.867

3.973557e+01, -8.819833e+00, -89.208

3.973557e+01, -8.819845e+00, -88.897

3.973558e+01, -8.819857e+00, -90.372

3.973558e+01, -8.819872e+00, -89.455

3.973558e+01, -8.819885e+00, -84.294

3.973558e+01, -8.819898e+00, -86.936

3.973559e+01, -8.819913e+00, -87.324

3.973559e+01, -8.819928e+00, -83.726

3.973558e+01, -8.819945e+00, -87.4

3.973558e+01, -8.819957e+00, -90.229

3.973558e+01, -8.819970e+00, -87.362

3.973558e+01, -8.819985e+00, -89.98

3.973558e+01, -8.820003e+00, -97.4

3.973558e+01, -8.820020e+00, -94.326

3.973558e+01, -8.820037e+00, -97.359

3.973558e+01, -8.820050e+00, -101.46

3.973558e+01, -8.820062e+00, -99.453

3.973558e+01, -8.820073e+00, -98.879

3.973558e+01, -8.820088e+00, -98.036

3.973559e+01, -8.820102e+00, -103.06

3.973559e+01, -8.820117e+00, -104.38

3.973560e+01, -8.820130e+00, -99.682

3.973560e+01, -8.820145e+00, -98.08

3.973560e+01, -8.820160e+00, -103.78

3.973560e+01, -8.820175e+00, -103.5

3.973560e+01, -8.820190e+00, -103.55

3.973561e+01, -8.820205e+00, -102.8

3.973561e+01, -8.820213e+00, -102.93

3.973560e+01, -8.820210e+00, -102.46

3.973559e+01, -8.820200e+00, -100.35

3.973558e+01, -8.820193e+00, -95.812

3.973558e+01, -8.820183e+00, -97.869

3.973557e+01, -8.820170e+00, -102.68

3.973557e+01, -8.820158e+00, -91.899

3.973557e+01, -8.820150e+00, -94.31

3.973557e+01, -8.820140e+00, -97.788

3.973557e+01, -8.820128e+00, -95.04

3.973557e+01, -8.820118e+00, -98.264

3.973556e+01, -8.820100e+00, -99.677

3.973557e+01, -8.820100e+00, -93.193

3.973556e+01, -8.820095e+00, -99.219

3.973556e+01, -8.820085e+00, -89.126

3.973555e+01, -8.820082e+00, -93.561

3.973555e+01, -8.820078e+00, -88.206

